,TradingDateUtc,DeliveryDateUtc,SettlementClearing,delivery_period_name,Commodity,Region,Sub-Region
11612,2023-10-25,2023-11-01,50.519,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11613,2023-10-25,2023-12-01,52.96,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11614,2023-10-26,2023-10-01,40.034,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11615,2023-10-26,2023-11-01,51.34,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11616,2023-10-26,2023-12-01,53.866,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11617,2023-10-27,2023-10-01,40.034,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11618,2023-10-27,2023-11-01,50.688,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11619,2023-10-27,2023-12-01,53.488,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11620,2023-10-30,2023-11-01,51.064,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11621,2023-10-30,2023-12-01,53.687,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11622,2023-10-31,2023-11-01,51.064,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11623,2023-10-31,2023-12-01,48.417,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11624,2023-11-01,2023-11-01,51.064,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11625,2023-11-01,2023-12-01,48.1,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11626,2023-11-01,2024-01-01,49.965,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11627,2023-11-02,2023-11-01,51.064,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11628,2023-11-02,2023-12-01,49.089,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11629,2023-11-02,2024-01-01,51.079,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11630,2023-11-03,2023-11-01,51.064,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11631,2023-11-03,2023-12-01,48.632,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11632,2023-11-03,2024-01-01,50.813,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11633,2023-11-06,2023-11-01,51.064,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11634,2023-11-06,2023-12-01,45.267,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11635,2023-11-06,2024-01-01,47.16,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11636,2023-11-07,2023-12-01,46.412,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11637,2023-11-07,2023-11-01,51.064,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11638,2023-11-07,2024-01-01,48.058,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11639,2023-11-08,2023-11-01,51.064,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11640,2023-11-08,2023-12-01,46.359,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11641,2023-11-08,2024-01-01,47.858,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11642,2023-11-09,2023-12-01,48.715,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11643,2023-11-09,2023-11-01,51.064,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11644,2023-11-09,2024-01-01,50.288,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11645,2023-11-10,2023-11-01,51.064,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11646,2023-11-10,2023-12-01,47.071,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11647,2023-11-10,2024-01-01,48.794,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11648,2023-11-13,2023-11-01,51.064,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11649,2023-11-13,2023-12-01,48.234,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11650,2023-11-13,2024-01-01,49.752,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11651,2023-11-14,2023-11-01,51.064,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11652,2023-11-14,2023-12-01,48.19,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11653,2023-11-14,2024-01-01,49.697,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11654,2023-11-15,2023-11-01,51.064,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11655,2023-11-15,2023-12-01,47.334,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11656,2023-11-15,2024-01-01,48.94,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11657,2023-11-16,2023-11-01,51.064,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11658,2023-11-16,2023-12-01,46.37,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11659,2023-11-16,2024-01-01,47.832,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11660,2023-11-17,2023-11-01,51.064,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11661,2023-11-17,2023-12-01,45.551,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11662,2023-11-17,2024-01-01,47.027,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11663,2023-11-20,2023-11-01,51.064,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11664,2023-11-20,2023-12-01,46.223,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11665,2023-11-20,2024-01-01,47.365,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11666,2023-11-21,2023-11-01,51.064,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11667,2023-11-21,2023-12-01,44.574,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11668,2023-11-21,2024-01-01,45.818,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11669,2023-11-22,2023-11-01,51.064,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11670,2023-11-22,2023-12-01,44.937,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11671,2023-11-22,2024-01-01,46.035,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11672,2023-11-23,2023-11-01,51.064,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11673,2023-11-23,2023-12-01,47.31,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11674,2023-11-23,2024-01-01,48.08,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11675,2023-11-24,2023-11-01,51.064,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11676,2023-11-24,2023-12-01,47.292,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11677,2023-11-24,2024-01-01,48.009,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11678,2023-11-27,2023-11-01,51.064,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11679,2023-11-27,2023-12-01,44.782,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11680,2023-11-27,2024-01-01,45.487,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11681,2023-11-28,2023-11-01,51.064,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11682,2023-11-28,2023-12-01,43.28,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11683,2023-11-28,2024-01-01,44.117,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11684,2023-11-29,2023-12-01,40.918,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11685,2023-11-29,2024-01-01,41.861,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11686,2023-11-30,2024-01-01,42.694,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11687,2023-11-30,2023-12-01,40.918,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11688,2023-12-01,2023-12-01,40.918,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11689,2023-12-01,2024-01-01,44.059,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11690,2023-12-01,2024-02-01,44.501,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11691,2023-12-04,2023-12-01,40.918,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11692,2023-12-04,2024-01-01,40.568,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11693,2023-12-04,2024-02-01,41.262,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11694,2023-12-05,2024-01-01,38.712,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11695,2023-12-05,2023-12-01,40.918,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11696,2023-12-05,2024-02-01,39.345,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11697,2023-12-06,2024-01-01,39.876,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11698,2023-12-06,2023-12-01,40.918,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11699,2023-12-06,2024-02-01,40.453,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11700,2023-12-07,2024-01-01,40.529,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11701,2023-12-07,2023-12-01,40.918,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11702,2023-12-07,2024-02-01,41.091,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11703,2023-12-08,2023-12-01,40.918,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11704,2023-12-08,2024-01-01,39.059,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11705,2023-12-08,2024-02-01,39.679,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11706,2023-12-11,2023-12-01,40.918,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11707,2023-12-11,2024-01-01,36.607,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11708,2023-12-11,2024-02-01,37.152,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11709,2023-12-12,2023-12-01,40.918,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11710,2023-12-12,2024-01-01,35.3,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11711,2023-12-12,2024-02-01,35.87,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11712,2023-12-13,2024-01-01,36.574,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11713,2023-12-13,2024-02-01,36.914,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11714,2023-12-13,2023-12-01,40.918,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11715,2023-12-14,2023-12-01,40.918,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11716,2023-12-14,2024-01-01,35.507,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11717,2023-12-14,2024-02-01,35.905,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11718,2023-12-15,2024-02-01,34.311,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11719,2023-12-15,2023-12-01,40.918,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11720,2023-12-15,2024-01-01,33.89,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11721,2023-12-18,2024-02-01,36.612,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11722,2023-12-18,2024-01-01,36.091,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11723,2023-12-18,2023-12-01,40.918,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11724,2023-12-19,2023-12-01,40.918,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11725,2023-12-19,2024-01-01,33.377,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11726,2023-12-19,2024-02-01,33.62,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11727,2023-12-20,2024-02-01,34.506,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11728,2023-12-20,2023-12-01,40.918,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11729,2023-12-20,2024-01-01,34.17,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11730,2023-12-21,2023-12-01,40.918,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11731,2023-12-21,2024-01-01,34.906,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11732,2023-12-21,2024-02-01,35.217,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11733,2023-12-22,2024-02-01,35.556,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11734,2023-12-22,2023-12-01,40.918,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11735,2023-12-22,2024-01-01,34.784,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11736,2023-12-27,2023-12-01,40.918,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11737,2023-12-27,2024-01-01,36.14,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11738,2023-12-27,2024-02-01,36.662,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11739,2023-12-28,2024-02-01,34.209,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11740,2023-12-28,2023-12-01,40.918,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11741,2023-12-28,2024-01-01,33.775,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11742,2023-12-29,2024-01-01,33.775,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11743,2023-12-29,2024-02-01,32.606,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11744,2024-01-02,2024-01-01,33.775,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11745,2024-01-02,2024-02-01,31.197,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11746,2024-01-02,2024-03-01,31.258,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11747,2024-01-03,2024-03-01,33.243,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11748,2024-01-03,2024-01-01,33.775,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11749,2024-01-03,2024-02-01,33.313,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11750,2024-01-04,2024-02-01,34.08,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11751,2024-01-04,2024-01-01,33.775,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11752,2024-01-04,2024-03-01,34.107,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11753,2024-01-05,2024-01-01,33.775,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11754,2024-01-05,2024-03-01,35.178,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11755,2024-01-05,2024-02-01,35.161,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11756,2024-01-08,2024-03-01,32.201,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11757,2024-01-08,2024-02-01,32.067,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11758,2024-01-08,2024-01-01,33.775,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11759,2024-01-09,2024-03-01,31.34,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11760,2024-01-09,2024-01-01,33.775,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11761,2024-01-09,2024-02-01,31.194,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11762,2024-01-10,2024-03-01,31.539,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11763,2024-01-10,2024-02-01,31.461,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11764,2024-01-10,2024-01-01,33.775,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11765,2024-01-11,2024-03-01,31.429,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11766,2024-01-11,2024-02-01,31.353,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11767,2024-01-11,2024-01-01,33.775,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11768,2024-01-12,2024-02-01,32.591,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11769,2024-01-12,2024-01-01,33.775,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11770,2024-01-12,2024-03-01,32.599,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11771,2024-01-15,2024-03-01,30.52,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11772,2024-01-15,2024-02-01,30.486,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11773,2024-01-15,2024-01-01,33.775,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11774,2024-01-16,2024-02-01,30.207,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11775,2024-01-16,2024-01-01,33.775,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11776,2024-01-16,2024-03-01,30.279,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11777,2024-01-17,2024-02-01,28.219,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11778,2024-01-17,2024-01-01,33.775,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11779,2024-01-17,2024-03-01,28.255,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11780,2024-01-18,2024-02-01,28.509,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11781,2024-01-18,2024-01-01,33.775,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11782,2024-01-18,2024-03-01,28.551,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11783,2024-01-19,2024-02-01,29.03,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11784,2024-01-19,2024-01-01,33.775,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11785,2024-01-19,2024-03-01,29.124,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11786,2024-01-22,2024-02-01,27.821,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11787,2024-01-22,2024-01-01,33.775,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11788,2024-01-22,2024-03-01,27.939,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11789,2024-01-23,2024-02-01,27.824,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11790,2024-01-23,2024-01-01,33.775,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11791,2024-01-23,2024-03-01,27.853,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11792,2024-01-24,2024-02-01,27.824,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11793,2024-01-24,2024-01-01,33.775,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11794,2024-01-24,2024-03-01,27.853,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11795,2024-01-25,2024-02-01,28.382,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11796,2024-01-25,2024-01-01,33.775,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11797,2024-01-25,2024-03-01,28.44,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11798,2024-01-26,2024-01-01,33.775,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11799,2024-01-26,2024-03-01,28.895,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11800,2024-01-26,2024-02-01,28.68,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11801,2024-01-29,2024-03-01,28.862,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11802,2024-01-29,2024-02-01,28.792,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11803,2024-01-29,2024-01-01,33.775,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11804,2024-01-30,2024-03-01,30.152,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11805,2024-01-30,2024-02-01,29.967,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11806,2024-01-31,2024-03-01,30.831,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11807,2024-01-31,2024-02-01,29.967,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11808,2024-02-01,2024-02-01,29.967,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11809,2024-02-01,2024-04-01,29.973,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11810,2024-02-01,2024-03-01,29.5,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11811,2024-02-02,2024-04-01,30.022,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11812,2024-02-02,2024-02-01,29.967,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11813,2024-02-02,2024-03-01,29.716,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11814,2024-02-05,2024-04-01,29.114,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11815,2024-02-05,2024-03-01,28.871,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11816,2024-02-05,2024-02-01,29.967,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11817,2024-02-06,2024-04-01,29.29,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11818,2024-02-06,2024-03-01,29.099,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11819,2024-02-06,2024-02-01,29.967,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11820,2024-02-07,2024-03-01,28.686,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11821,2024-02-07,2024-04-01,28.82,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11822,2024-02-07,2024-02-01,29.967,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11823,2024-02-08,2024-04-01,28.43,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11824,2024-02-08,2024-02-01,29.967,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11825,2024-02-08,2024-03-01,28.289,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11826,2024-02-09,2024-04-01,27.691,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11827,2024-02-09,2024-02-01,29.967,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11828,2024-02-09,2024-03-01,27.467,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11829,2024-02-12,2024-04-01,26.433,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11830,2024-02-12,2024-02-01,29.967,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11831,2024-02-12,2024-03-01,26.078,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11832,2024-02-13,2024-04-01,26.003,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11833,2024-02-13,2024-02-01,29.967,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11834,2024-02-13,2024-03-01,25.746,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11835,2024-02-14,2024-04-01,25.389,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11836,2024-02-14,2024-02-01,29.967,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11837,2024-02-14,2024-03-01,25.165,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11838,2024-02-15,2024-04-01,25.487,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11839,2024-02-15,2024-02-01,29.967,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11840,2024-02-15,2024-03-01,25.323,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11841,2024-02-16,2024-04-01,25.383,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11842,2024-02-16,2024-02-01,29.967,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11843,2024-02-16,2024-03-01,25.141,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11844,2024-02-19,2024-04-01,24.275,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11845,2024-02-19,2024-02-01,29.967,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11846,2024-02-19,2024-03-01,24.088,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11847,2024-02-20,2024-04-01,24.74,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11848,2024-02-20,2024-02-01,29.967,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11849,2024-02-20,2024-03-01,24.485,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11850,2024-02-21,2024-04-01,24.508,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11851,2024-02-21,2024-02-01,29.967,Month,Natural Gas,Germany,THE (Trading Hub Europe)
11852,2024-02-21,2024-03-01,24.393,Month,Natural Gas,Germany,THE (Trading Hub Europe)
