Start date;End date;Total [MWh] Original resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Original resolutions
Jan 9, 2015 8:00 PM;Jan 9, 2015 9:00 PM;77,617.00;24,269.00;545.25;23,723.75;0.00;53,348.00
Jan 9, 2015 9:00 PM;Jan 9, 2015 10:00 PM;75,186.00;23,079.25;438.75;22,640.50;0.00;52,106.75
Jan 9, 2015 10:00 PM;Jan 9, 2015 11:00 PM;73,391.00;22,445.25;355.75;22,089.50;0.00;50,945.75
Jan 9, 2015 11:00 PM;Jan 10, 2015 12:00 AM;70,882.00;22,108.25;415.00;21,693.25;0.00;48,773.75
Jan 10, 2015 12:00 AM;Jan 10, 2015 1:00 AM;65,806.00;21,480.25;438.00;21,042.25;0.00;44,325.75
Jan 10, 2015 1:00 AM;Jan 10, 2015 2:00 AM;63,548.00;18,149.50;505.75;17,643.75;0.00;45,398.50
Jan 10, 2015 2:00 AM;Jan 10, 2015 3:00 AM;61,173.00;18,986.75;591.75;18,395.00;0.00;42,186.25
Jan 10, 2015 3:00 AM;Jan 10, 2015 4:00 AM;60,697.00;20,401.50;624.00;19,777.50;0.00;40,295.50
Jan 10, 2015 4:00 AM;Jan 10, 2015 5:00 AM;60,242.00;21,722.00;620.00;21,102.00;0.00;38,520.00
Jan 10, 2015 5:00 AM;Jan 10, 2015 6:00 AM;62,051.00;23,501.25;637.50;22,863.75;0.00;38,549.75
Jan 10, 2015 6:00 AM;Jan 10, 2015 7:00 AM;64,079.00;25,434.25;636.00;24,798.25;0.00;38,644.75
Jan 10, 2015 7:00 AM;Jan 10, 2015 8:00 AM;68,144.00;26,914.00;621.75;26,291.75;0.50;41,230.00
Jan 10, 2015 8:00 AM;Jan 10, 2015 9:00 AM;72,616.00;28,489.75;583.25;27,839.25;67.25;44,126.25
Jan 10, 2015 9:00 AM;Jan 10, 2015 10:00 AM;76,235.00;30,020.75;541.25;29,013.50;466.00;46,214.25
Jan 10, 2015 10:00 AM;Jan 10, 2015 11:00 AM;78,426.00;31,322.25;521.00;29,710.00;1,091.25;47,103.75
Jan 10, 2015 11:00 AM;Jan 10, 2015 12:00 PM;79,483.00;32,178.50;510.75;30,075.00;1,592.75;47,304.50
Jan 10, 2015 12:00 PM;Jan 10, 2015 1:00 PM;79,646.00;32,670.00;546.00;30,255.75;1,868.25;46,976.00
Jan 10, 2015 1:00 PM;Jan 10, 2015 2:00 PM;77,909.00;32,716.75;535.75;30,291.75;1,889.25;45,192.25
Jan 10, 2015 2:00 PM;Jan 10, 2015 3:00 PM;75,425.00;32,290.50;445.75;30,417.75;1,427.00;43,134.50
Jan 10, 2015 3:00 PM;Jan 10, 2015 4:00 PM;74,252.00;31,318.75;341.25;30,362.75;614.75;42,933.25
Jan 10, 2015 4:00 PM;Jan 10, 2015 5:00 PM;75,139.00;30,394.00;238.25;30,058.75;97.00;44,745.00
Jan 10, 2015 5:00 PM;Jan 10, 2015 6:00 PM;78,533.00;29,847.50;222.00;29,625.50;0.00;48,685.50
Jan 10, 2015 6:00 PM;Jan 10, 2015 7:00 PM;78,763.00;29,546.25;211.00;29,335.25;0.00;49,216.75
Jan 10, 2015 7:00 PM;Jan 10, 2015 8:00 PM;77,035.00;29,216.00;222.50;28,993.50;0.00;47,819.00
Jan 10, 2015 8:00 PM;Jan 10, 2015 9:00 PM;72,124.00;28,520.00;255.00;28,265.00;0.00;43,604.00
Jan 10, 2015 9:00 PM;Jan 10, 2015 10:00 PM;67,852.00;27,723.00;270.00;27,453.00;0.00;40,129.00
Jan 10, 2015 10:00 PM;Jan 10, 2015 11:00 PM;65,925.00;26,981.50;286.75;26,694.75;0.00;38,943.50
Jan 10, 2015 11:00 PM;Jan 11, 2015 12:00 AM;63,676.00;26,285.75;327.00;25,958.75;0.00;37,390.25
Jan 11, 2015 12:00 AM;Jan 11, 2015 1:00 AM;59,710.00;26,248.75;348.00;25,900.75;0.00;33,461.25
Jan 11, 2015 1:00 AM;Jan 11, 2015 2:00 AM;57,107.00;26,460.75;382.75;26,078.00;0.00;30,646.25
Jan 11, 2015 2:00 AM;Jan 11, 2015 3:00 AM;55,899.00;26,537.25;431.00;26,106.25;0.00;29,361.75
Jan 11, 2015 3:00 AM;Jan 11, 2015 4:00 AM;55,717.00;26,493.75;502.00;25,991.75;0.00;29,223.25
Jan 11, 2015 4:00 AM;Jan 11, 2015 5:00 AM;55,445.00;26,667.00;609.50;26,057.50;0.00;28,778.00
Jan 11, 2015 5:00 AM;Jan 11, 2015 6:00 AM;55,508.00;26,854.50;643.50;26,211.00;0.00;28,653.50
Jan 11, 2015 6:00 AM;Jan 11, 2015 7:00 AM;56,498.00;27,032.25;645.25;26,387.00;0.00;29,465.75
Jan 11, 2015 7:00 AM;Jan 11, 2015 8:00 AM;58,544.00;27,301.00;642.50;26,658.50;0.00;31,243.00
Jan 11, 2015 8:00 AM;Jan 11, 2015 9:00 AM;62,754.00;27,893.75;627.75;27,066.25;199.75;34,860.25
Jan 11, 2015 9:00 AM;Jan 11, 2015 10:00 AM;68,553.00;29,410.75;624.75;27,420.25;1,365.75;39,142.25
Jan 11, 2015 10:00 AM;Jan 11, 2015 11:00 AM;73,787.00;31,398.00;627.50;27,850.75;2,919.75;42,389.00
Jan 11, 2015 11:00 AM;Jan 11, 2015 12:00 PM;77,146.00;32,979.00;633.75;28,315.00;4,030.25;44,167.00
Jan 11, 2015 12:00 PM;Jan 11, 2015 1:00 PM;77,502.00;33,650.50;619.50;28,582.50;4,448.50;43,851.50
Jan 11, 2015 1:00 PM;Jan 11, 2015 2:00 PM;74,715.00;33,535.25;618.75;28,682.25;4,234.25;41,179.75
Jan 11, 2015 2:00 PM;Jan 11, 2015 3:00 PM;71,131.00;32,269.50;623.50;28,672.75;2,973.25;38,861.50
Jan 11, 2015 3:00 PM;Jan 11, 2015 4:00 PM;69,216.00;30,557.75;630.00;28,570.50;1,357.25;38,658.25
Jan 11, 2015 4:00 PM;Jan 11, 2015 5:00 PM;68,974.00;29,387.75;611.50;28,533.25;243.00;39,586.25
Jan 11, 2015 5:00 PM;Jan 11, 2015 6:00 PM;71,679.00;29,088.25;617.00;28,471.25;0.00;42,590.75
Jan 11, 2015 6:00 PM;Jan 11, 2015 7:00 PM;73,315.00;28,993.25;625.50;28,367.75;0.00;44,321.75
Jan 11, 2015 7:00 PM;Jan 11, 2015 8:00 PM;72,747.00;28,939.00;628.50;28,310.50;0.00;43,808.00
Jan 11, 2015 8:00 PM;Jan 11, 2015 9:00 PM;71,235.00;28,987.50;632.25;28,355.25;0.00;42,247.50
Jan 11, 2015 9:00 PM;Jan 11, 2015 10:00 PM;69,686.00;29,164.00;635.00;28,529.00;0.00;40,522.00
Jan 11, 2015 10:00 PM;Jan 11, 2015 11:00 PM;69,660.00;29,376.50;633.50;28,743.00;0.00;40,283.50
Jan 11, 2015 11:00 PM;Jan 12, 2015 12:00 AM;67,320.00;29,464.75;631.75;28,833.00;0.00;37,855.25
Jan 12, 2015 12:00 AM;Jan 12, 2015 1:00 AM;64,076.00;28,363.25;637.75;27,725.50;0.00;35,712.75
Jan 12, 2015 1:00 AM;Jan 12, 2015 2:00 AM;61,343.00;27,028.50;638.25;26,390.25;0.00;34,314.50
Jan 12, 2015 2:00 AM;Jan 12, 2015 3:00 AM;61,414.00;26,568.00;638.50;25,929.50;0.00;34,846.00
Jan 12, 2015 3:00 AM;Jan 12, 2015 4:00 AM;61,280.00;26,223.50;638.25;25,585.25;0.00;35,056.50
Jan 12, 2015 4:00 AM;Jan 12, 2015 5:00 AM;62,265.00;26,115.00;640.00;25,475.00;0.00;36,150.00
Jan 12, 2015 5:00 AM;Jan 12, 2015 6:00 AM;66,584.00;26,256.75;636.75;25,620.00;0.00;40,327.25
Jan 12, 2015 6:00 AM;Jan 12, 2015 7:00 AM;75,853.00;26,572.00;637.50;25,934.50;0.00;49,281.00
Jan 12, 2015 7:00 AM;Jan 12, 2015 8:00 AM;81,382.00;27,039.50;637.25;26,401.50;0.75;54,342.50
Jan 12, 2015 8:00 AM;Jan 12, 2015 9:00 AM;84,830.00;27,702.00;638.75;26,954.75;108.50;57,128.00
Jan 12, 2015 9:00 AM;Jan 12, 2015 10:00 AM;86,903.00;28,904.75;629.75;27,500.00;775.00;57,998.25
Jan 12, 2015 10:00 AM;Jan 12, 2015 11:00 AM;88,222.00;30,416.50;619.00;28,020.00;1,777.50;57,805.50
Jan 12, 2015 11:00 AM;Jan 12, 2015 12:00 PM;89,337.00;31,673.75;632.50;28,471.00;2,570.25;57,663.25
Jan 12, 2015 12:00 PM;Jan 12, 2015 1:00 PM;90,209.00;32,342.75;619.75;28,802.50;2,920.50;57,866.25
Jan 12, 2015 1:00 PM;Jan 12, 2015 2:00 PM;89,419.00;32,156.75;612.50;28,891.00;2,653.25;57,262.25
Jan 12, 2015 2:00 PM;Jan 12, 2015 3:00 PM;88,314.00;31,402.25;624.50;28,891.75;1,886.00;56,911.75
Jan 12, 2015 3:00 PM;Jan 12, 2015 4:00 PM;86,106.00;30,307.25;637.00;28,787.50;882.75;55,798.75
Jan 12, 2015 4:00 PM;Jan 12, 2015 5:00 PM;85,786.00;29,431.25;635.75;28,630.75;164.75;56,354.75
Jan 12, 2015 5:00 PM;Jan 12, 2015 6:00 PM;86,154.00;28,997.00;637.50;28,359.50;0.00;57,157.00
Jan 12, 2015 6:00 PM;Jan 12, 2015 7:00 PM;85,706.00;28,704.75;639.00;28,065.75;0.00;57,001.25
Jan 12, 2015 7:00 PM;Jan 12, 2015 8:00 PM;85,137.00;28,244.75;636.25;27,608.50;0.00;56,892.25
Jan 12, 2015 8:00 PM;Jan 12, 2015 9:00 PM;82,211.00;27,564.75;623.75;26,941.00;0.00;54,646.25
Jan 12, 2015 9:00 PM;Jan 12, 2015 10:00 PM;78,185.00;26,703.00;591.00;26,112.00;0.00;51,482.00
Jan 12, 2015 10:00 PM;Jan 12, 2015 11:00 PM;74,489.00;25,735.50;525.00;25,210.50;0.00;48,753.50
Jan 12, 2015 11:00 PM;Jan 13, 2015 12:00 AM;71,081.00;24,696.50;513.75;24,182.75;0.00;46,384.50
Jan 13, 2015 12:00 AM;Jan 13, 2015 1:00 AM;64,830.00;23,629.50;405.25;23,224.25;0.00;41,200.50
Jan 13, 2015 1:00 AM;Jan 13, 2015 2:00 AM;62,459.00;21,894.00;305.25;21,588.75;0.00;40,565.00
Jan 13, 2015 2:00 AM;Jan 13, 2015 3:00 AM;62,185.00;21,667.25;274.00;21,393.25;0.00;40,517.75
Jan 13, 2015 3:00 AM;Jan 13, 2015 4:00 AM;62,416.00;21,932.00;337.25;21,594.75;0.00;40,484.00
Jan 13, 2015 4:00 AM;Jan 13, 2015 5:00 AM;64,119.00;22,495.75;454.75;22,041.00;0.00;41,623.25
Jan 13, 2015 5:00 AM;Jan 13, 2015 6:00 AM;68,492.00;23,018.75;494.75;22,524.00;0.00;45,473.25
Jan 13, 2015 6:00 AM;Jan 13, 2015 7:00 AM;74,540.00;23,313.50;492.00;22,821.50;0.00;51,226.50
Jan 13, 2015 7:00 AM;Jan 13, 2015 8:00 AM;79,836.00;23,300.50;498.50;22,800.00;2.00;56,535.50
Jan 13, 2015 8:00 AM;Jan 13, 2015 9:00 AM;83,137.00;23,552.75;520.75;22,546.75;485.25;59,584.25
Jan 13, 2015 9:00 AM;Jan 13, 2015 10:00 AM;85,716.00;26,360.75;563.75;22,456.25;3,340.75;59,355.25
Jan 13, 2015 10:00 AM;Jan 13, 2015 11:00 AM;88,204.00;29,865.50;595.00;22,253.00;7,017.50;58,338.50
Jan 13, 2015 11:00 AM;Jan 13, 2015 12:00 PM;90,521.00;32,081.00;602.50;21,889.75;9,588.75;58,440.00
Jan 13, 2015 12:00 PM;Jan 13, 2015 1:00 PM;90,195.00;32,335.25;613.50;21,731.25;9,990.50;57,859.75
Jan 13, 2015 1:00 PM;Jan 13, 2015 2:00 PM;88,483.00;30,784.00;607.75;21,710.25;8,466.00;57,699.00
Jan 13, 2015 2:00 PM;Jan 13, 2015 3:00 PM;85,220.00;27,768.00;586.50;21,428.75;5,752.75;57,452.00
Jan 13, 2015 3:00 PM;Jan 13, 2015 4:00 PM;81,773.00;23,998.00;546.00;20,823.75;2,628.25;57,775.00
Jan 13, 2015 4:00 PM;Jan 13, 2015 5:00 PM;79,365.00;21,059.75;495.25;20,131.25;433.25;58,305.25
Jan 13, 2015 5:00 PM;Jan 13, 2015 6:00 PM;79,438.00;19,921.00;475.25;19,445.75;0.00;59,517.00
Jan 13, 2015 6:00 PM;Jan 13, 2015 7:00 PM;77,537.00;19,346.25;490.50;18,855.75;0.00;58,190.75
Jan 13, 2015 7:00 PM;Jan 13, 2015 8:00 PM;76,299.00;18,670.50;528.00;18,142.50;0.00;57,628.50
Jan 13, 2015 8:00 PM;Jan 13, 2015 9:00 PM;73,090.00;18,000.50;558.00;17,442.50;0.00;55,089.50
Jan 13, 2015 9:00 PM;Jan 13, 2015 10:00 PM;70,013.00;17,299.75;571.00;16,728.75;0.00;52,713.25
Jan 13, 2015 10:00 PM;Jan 13, 2015 11:00 PM;67,595.00;16,703.00;583.25;16,119.75;0.00;50,892.00
Jan 13, 2015 11:00 PM;Jan 14, 2015 12:00 AM;64,941.00;16,096.25;542.25;15,554.00;0.00;48,844.75
Jan 14, 2015 12:00 AM;Jan 14, 2015 1:00 AM;66,833.00;15,956.00;585.25;15,370.75;0.00;50,877.00
Jan 14, 2015 1:00 AM;Jan 14, 2015 2:00 AM;65,060.00;18,415.75;595.25;17,820.50;0.00;46,644.25
Jan 14, 2015 2:00 AM;Jan 14, 2015 3:00 AM;63,674.00;17,771.50;589.25;17,182.25;0.00;45,902.50
Jan 14, 2015 3:00 AM;Jan 14, 2015 4:00 AM;63,573.00;17,337.25;586.25;16,751.00;0.00;46,235.75
Jan 14, 2015 4:00 AM;Jan 14, 2015 5:00 AM;65,199.00;17,179.75;563.00;16,616.75;0.00;48,019.25
Jan 14, 2015 5:00 AM;Jan 14, 2015 6:00 AM;69,044.00;17,692.50;592.25;17,100.25;0.00;51,351.50
Jan 14, 2015 6:00 AM;Jan 14, 2015 7:00 AM;76,319.00;18,281.25;613.25;17,668.00;0.00;58,037.75
Jan 14, 2015 7:00 AM;Jan 14, 2015 8:00 AM;82,974.00;18,819.75;624.00;18,194.75;1.00;64,154.25
Jan 14, 2015 8:00 AM;Jan 14, 2015 9:00 AM;85,067.00;19,188.25;626.00;18,370.00;192.25;65,878.75
Jan 14, 2015 9:00 AM;Jan 14, 2015 10:00 AM;86,601.00;20,556.00;625.75;18,679.50;1,250.75;66,045.00
Jan 14, 2015 10:00 AM;Jan 14, 2015 11:00 AM;88,682.00;22,441.75;619.75;18,978.25;2,843.75;66,240.25
Jan 14, 2015 11:00 AM;Jan 14, 2015 12:00 PM;90,477.00;23,489.00;609.25;19,008.25;3,871.50;66,988.00
Jan 14, 2015 12:00 PM;Jan 14, 2015 1:00 PM;90,520.00;23,545.75;577.50;18,974.25;3,994.00;66,974.25
Jan 14, 2015 1:00 PM;Jan 14, 2015 2:00 PM;89,383.00;21,985.50;576.50;18,004.00;3,405.00;67,397.50
Jan 14, 2015 2:00 PM;Jan 14, 2015 3:00 PM;86,683.00;19,209.25;574.25;16,263.00;2,372.00;67,473.75
Jan 14, 2015 3:00 PM;Jan 14, 2015 4:00 PM;83,761.00;16,400.00;572.75;14,828.75;998.50;67,361.00
Jan 14, 2015 4:00 PM;Jan 14, 2015 5:00 PM;83,561.00;14,811.50;568.00;14,092.50;151.00;68,749.50
Jan 14, 2015 5:00 PM;Jan 14, 2015 6:00 PM;84,199.00;14,351.25;562.50;13,788.75;0.00;69,847.75
Jan 14, 2015 6:00 PM;Jan 14, 2015 7:00 PM;83,814.00;14,635.00;563.25;14,071.75;0.00;69,179.00
Jan 14, 2015 7:00 PM;Jan 14, 2015 8:00 PM;83,863.00;14,980.75;572.50;14,408.25;0.00;68,882.25
Jan 14, 2015 8:00 PM;Jan 14, 2015 9:00 PM;80,879.00;15,239.75;587.50;14,652.25;0.00;65,639.25
Jan 14, 2015 9:00 PM;Jan 14, 2015 10:00 PM;78,330.00;15,536.75;609.50;14,927.25;0.00;62,793.25
Jan 14, 2015 10:00 PM;Jan 14, 2015 11:00 PM;75,392.00;15,783.50;624.25;15,159.25;0.00;59,608.50
Jan 14, 2015 11:00 PM;Jan 15, 2015 12:00 AM;72,112.00;15,929.75;589.50;15,340.25;0.00;56,182.25
Jan 15, 2015 12:00 AM;Jan 15, 2015 1:00 AM;64,973.00;15,245.75;605.25;14,640.50;0.00;49,727.25
Jan 15, 2015 1:00 AM;Jan 15, 2015 2:00 AM;63,034.00;14,661.25;616.75;14,044.50;0.00;48,372.75
Jan 15, 2015 2:00 AM;Jan 15, 2015 3:00 AM;63,158.00;15,005.25;619.75;14,385.50;0.00;48,152.75
Jan 15, 2015 3:00 AM;Jan 15, 2015 4:00 AM;63,205.00;15,925.50;615.00;15,310.50;0.00;47,279.50
Jan 15, 2015 4:00 AM;Jan 15, 2015 5:00 AM;64,834.00;17,419.75;611.75;16,808.00;0.00;47,414.25
Jan 15, 2015 5:00 AM;Jan 15, 2015 6:00 AM;69,625.00;19,365.50;615.50;18,750.00;0.00;50,259.50
Jan 15, 2015 6:00 AM;Jan 15, 2015 7:00 AM;77,384.00;21,344.00;598.00;20,746.00;0.00;56,040.00
Jan 15, 2015 7:00 AM;Jan 15, 2015 8:00 AM;83,505.00;23,076.25;583.50;22,492.00;0.75;60,428.75
Jan 15, 2015 8:00 AM;Jan 15, 2015 9:00 AM;86,900.00;24,630.00;590.00;23,915.25;124.75;62,270.00
Jan 15, 2015 9:00 AM;Jan 15, 2015 10:00 AM;87,776.00;26,362.50;593.75;24,982.50;786.25;61,413.50
Jan 15, 2015 10:00 AM;Jan 15, 2015 11:00 AM;89,281.00;28,148.50;616.50;25,759.50;1,772.50;61,132.50
Jan 15, 2015 11:00 AM;Jan 15, 2015 12:00 PM;90,222.00;29,350.25;639.50;26,207.75;2,503.00;60,871.75
Jan 15, 2015 12:00 PM;Jan 15, 2015 1:00 PM;90,335.00;29,874.00;635.50;26,356.50;2,882.00;60,461.00
Jan 15, 2015 1:00 PM;Jan 15, 2015 2:00 PM;89,408.00;29,718.75;637.50;26,255.00;2,826.25;59,689.25
Jan 15, 2015 2:00 PM;Jan 15, 2015 3:00 PM;87,599.00;28,768.25;639.25;25,953.25;2,175.75;58,830.75
Jan 15, 2015 3:00 PM;Jan 15, 2015 4:00 PM;85,517.00;27,124.50;638.25;25,460.25;1,026.00;58,392.50
Jan 15, 2015 4:00 PM;Jan 15, 2015 5:00 PM;84,290.00;25,880.00;635.25;25,068.25;176.50;58,410.00
Jan 15, 2015 5:00 PM;Jan 15, 2015 6:00 PM;84,796.00;25,436.25;629.25;24,807.00;0.00;59,359.75
Jan 15, 2015 6:00 PM;Jan 15, 2015 7:00 PM;84,392.00;24,974.75;633.00;24,341.75;0.00;59,417.25
Jan 15, 2015 7:00 PM;Jan 15, 2015 8:00 PM;83,364.00;24,273.50;636.00;23,637.50;0.00;59,090.50
Jan 15, 2015 8:00 PM;Jan 15, 2015 9:00 PM;80,192.00;23,489.50;637.25;22,852.25;0.00;56,702.50
Jan 15, 2015 9:00 PM;Jan 15, 2015 10:00 PM;76,288.00;22,739.25;636.00;22,103.25;0.00;53,548.75
Jan 15, 2015 10:00 PM;Jan 15, 2015 11:00 PM;73,136.00;21,976.25;620.50;21,355.75;0.00;51,159.75
Jan 15, 2015 11:00 PM;Jan 16, 2015 12:00 AM;68,360.00;21,342.50;593.50;20,749.00;0.00;47,017.50
Jan 16, 2015 12:00 AM;Jan 16, 2015 1:00 AM;63,075.00;21,202.50;549.75;20,652.75;0.00;41,872.50
Jan 16, 2015 1:00 AM;Jan 16, 2015 2:00 AM;61,123.00;21,608.75;531.50;21,077.25;0.00;39,514.25
Jan 16, 2015 2:00 AM;Jan 16, 2015 3:00 AM;59,976.00;20,859.75;539.25;20,320.50;0.00;39,116.25
Jan 16, 2015 3:00 AM;Jan 16, 2015 4:00 AM;59,499.00;19,966.00;571.25;19,394.75;0.00;39,533.00
Jan 16, 2015 4:00 AM;Jan 16, 2015 5:00 AM;60,153.00;19,038.50;592.50;18,446.00;0.00;41,114.50
Jan 16, 2015 5:00 AM;Jan 16, 2015 6:00 AM;64,353.00;18,202.00;606.00;17,596.00;0.00;46,151.00
Jan 16, 2015 6:00 AM;Jan 16, 2015 7:00 AM;72,392.00;17,251.50;605.50;16,646.00;0.00;55,140.50
Jan 16, 2015 7:00 AM;Jan 16, 2015 8:00 AM;79,489.00;16,159.00;623.50;15,531.25;4.25;63,330.00
Jan 16, 2015 8:00 AM;Jan 16, 2015 9:00 AM;82,529.00;15,271.00;634.00;14,334.25;302.75;67,258.00
Jan 16, 2015 9:00 AM;Jan 16, 2015 10:00 AM;83,865.00;15,526.00;634.75;13,106.75;1,784.50;68,339.00
Jan 16, 2015 10:00 AM;Jan 16, 2015 11:00 AM;84,890.00;16,274.75;633.50;11,840.75;3,800.50;68,615.25
Jan 16, 2015 11:00 AM;Jan 16, 2015 12:00 PM;85,002.00;16,246.50;629.50;10,525.75;5,091.25;68,755.50
Jan 16, 2015 12:00 PM;Jan 16, 2015 1:00 PM;84,441.00;15,041.50;621.50;9,173.75;5,246.25;69,399.50
Jan 16, 2015 1:00 PM;Jan 16, 2015 2:00 PM;81,748.00;12,789.25;612.00;7,782.50;4,394.75;68,958.75
Jan 16, 2015 2:00 PM;Jan 16, 2015 3:00 PM;78,912.00;10,082.75;587.75;6,575.00;2,920.00;68,829.25
Jan 16, 2015 3:00 PM;Jan 16, 2015 4:00 PM;74,869.00;7,203.75;554.50;5,413.50;1,235.75;67,665.25
Jan 16, 2015 4:00 PM;Jan 16, 2015 5:00 PM;73,529.00;5,151.25;486.75;4,470.00;194.50;68,377.75
Jan 16, 2015 5:00 PM;Jan 16, 2015 6:00 PM;73,914.00;4,436.25;405.75;4,030.50;0.00;69,477.75
Jan 16, 2015 6:00 PM;Jan 16, 2015 7:00 PM;74,935.00;4,157.25;342.75;3,814.50;0.00;70,777.75
Jan 16, 2015 7:00 PM;Jan 16, 2015 8:00 PM;74,897.00;3,946.25;317.75;3,628.50;0.00;70,950.75
Jan 16, 2015 8:00 PM;Jan 16, 2015 9:00 PM;72,630.00;3,757.25;320.75;3,436.50;0.00;68,872.75
Jan 16, 2015 9:00 PM;Jan 16, 2015 10:00 PM;68,115.00;3,618.25;333.00;3,285.25;0.00;64,496.75
Jan 16, 2015 10:00 PM;Jan 16, 2015 11:00 PM;65,851.00;3,505.75;360.25;3,145.50;0.00;62,345.25
Jan 16, 2015 11:00 PM;Jan 17, 2015 12:00 AM;62,395.00;3,383.75;416.00;2,967.75;0.00;59,011.25
Jan 17, 2015 12:00 AM;Jan 17, 2015 1:00 AM;62,265.00;6,213.25;458.50;5,754.75;0.00;56,051.75
Jan 17, 2015 1:00 AM;Jan 17, 2015 2:00 AM;59,820.00;6,825.75;489.75;6,336.00;0.00;52,994.25
Jan 17, 2015 2:00 AM;Jan 17, 2015 3:00 AM;58,197.00;6,759.75;492.50;6,267.25;0.00;51,437.25
Jan 17, 2015 3:00 AM;Jan 17, 2015 4:00 AM;57,406.00;6,813.00;485.25;6,327.75;0.00;50,593.00
Jan 17, 2015 4:00 AM;Jan 17, 2015 5:00 AM;56,914.00;6,930.50;477.50;6,453.00;0.00;49,983.50
Jan 17, 2015 5:00 AM;Jan 17, 2015 6:00 AM;57,108.00;7,064.50;479.25;6,585.25;0.00;50,043.50
Jan 17, 2015 6:00 AM;Jan 17, 2015 7:00 AM;59,765.00;7,261.00;489.00;6,772.00;0.00;52,504.00
Jan 17, 2015 7:00 AM;Jan 17, 2015 8:00 AM;62,705.00;7,466.00;502.25;6,963.25;0.50;55,239.00
Jan 17, 2015 8:00 AM;Jan 17, 2015 9:00 AM;67,105.00;7,832.00;512.25;7,199.50;120.25;59,273.00
Jan 17, 2015 9:00 AM;Jan 17, 2015 10:00 AM;70,659.00;9,153.75;521.00;7,544.25;1,088.50;61,505.25
Jan 17, 2015 10:00 AM;Jan 17, 2015 11:00 AM;73,748.00;11,038.75;534.00;7,780.25;2,724.50;62,709.25
Jan 17, 2015 11:00 AM;Jan 17, 2015 12:00 PM;75,979.00;12,498.00;549.00;7,863.00;4,086.00;63,481.00
Jan 17, 2015 12:00 PM;Jan 17, 2015 1:00 PM;77,203.00;13,293.00;561.75;7,935.50;4,795.75;63,910.00
Jan 17, 2015 1:00 PM;Jan 17, 2015 2:00 PM;75,916.00;13,164.75;572.00;7,967.25;4,625.50;62,751.25
Jan 17, 2015 2:00 PM;Jan 17, 2015 3:00 PM;73,152.00;12,071.50;578.50;7,957.00;3,536.00;61,080.50
Jan 17, 2015 3:00 PM;Jan 17, 2015 4:00 PM;70,423.00;10,265.75;585.00;7,989.75;1,691.00;60,157.25
Jan 17, 2015 4:00 PM;Jan 17, 2015 5:00 PM;69,598.00;8,928.75;589.00;8,058.00;281.75;60,669.25
Jan 17, 2015 5:00 PM;Jan 17, 2015 6:00 PM;72,367.00;8,866.00;587.75;8,277.00;1.25;63,501.00
Jan 17, 2015 6:00 PM;Jan 17, 2015 7:00 PM;75,260.00;9,302.50;589.75;8,712.75;0.00;65,957.50
Jan 17, 2015 7:00 PM;Jan 17, 2015 8:00 PM;75,072.00;9,829.75;588.50;9,241.25;0.00;65,242.25
Jan 17, 2015 8:00 PM;Jan 17, 2015 9:00 PM;72,153.00;10,340.25;580.00;9,760.25;0.00;61,812.75
Jan 17, 2015 9:00 PM;Jan 17, 2015 10:00 PM;68,987.00;10,778.00;565.25;10,212.75;0.00;58,209.00
Jan 17, 2015 10:00 PM;Jan 17, 2015 11:00 PM;68,310.00;11,070.75;555.25;10,515.50;0.00;57,239.25
Jan 17, 2015 11:00 PM;Jan 18, 2015 12:00 AM;65,204.00;11,221.25;541.25;10,680.00;0.00;53,982.75
Jan 18, 2015 12:00 AM;Jan 18, 2015 1:00 AM;59,359.00;8,659.50;536.00;8,123.50;0.00;50,699.50
Jan 18, 2015 1:00 AM;Jan 18, 2015 2:00 AM;57,768.00;7,993.25;529.00;7,464.25;0.00;49,774.75
Jan 18, 2015 2:00 AM;Jan 18, 2015 3:00 AM;56,393.00;8,195.50;527.75;7,667.75;0.00;48,197.50
Jan 18, 2015 3:00 AM;Jan 18, 2015 4:00 AM;56,010.00;8,354.50;522.25;7,832.25;0.00;47,655.50
Jan 18, 2015 4:00 AM;Jan 18, 2015 5:00 AM;55,937.00;8,434.75;505.00;7,929.75;0.00;47,502.25
Jan 18, 2015 5:00 AM;Jan 18, 2015 6:00 AM;55,767.00;8,411.75;493.25;7,918.50;0.00;47,355.25
Jan 18, 2015 6:00 AM;Jan 18, 2015 7:00 AM;55,158.00;8,290.75;469.75;7,821.00;0.00;46,867.25
Jan 18, 2015 7:00 AM;Jan 18, 2015 8:00 AM;56,976.00;8,103.00;432.75;7,669.25;1.00;48,873.00
Jan 18, 2015 8:00 AM;Jan 18, 2015 9:00 AM;60,553.00;8,106.25;386.50;7,393.00;326.75;52,446.75
Jan 18, 2015 9:00 AM;Jan 18, 2015 10:00 AM;65,727.00;9,545.75;343.00;6,986.00;2,216.75;56,181.25
Jan 18, 2015 10:00 AM;Jan 18, 2015 11:00 AM;70,690.00;11,539.00;305.50;6,510.50;4,723.00;59,151.00
Jan 18, 2015 11:00 AM;Jan 18, 2015 12:00 PM;74,835.00;12,850.50;261.50;5,977.00;6,612.00;61,984.50
